FID,ID_RECORREGUT,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,ADRECA,NOM_POBLACIO,NOM_DISTRICTE,NOM_VIA,ORDRE,DISTANCIA_PAR_ANTERIOR,ES_ORIGEN,ES_DESTI,ES_MAXINODE,ID_LINIA,CODI_LINIA,NOM_LINIA,DESC_LINIA,CODI_TRAJECTE,TIPUS_PAQUET,CODI_PAQUET,ORIGEN_TRAJECTE,DESTI_TRAJECTE,DESC_PAQUET,ID_OPERADOR,NOM_OPERADOR,CODI_FAMILIA,NOM_FAMILIA,ORDRE_FAMILIA,ORDRE_LINIA,ID_TIPUS_SERVEI,ID_TIPUS_RECORREGUT,ID_TIPUS_SUB_SERVEI,NOM_TIPUS_SUB_SERVEI,ID_SENTIT,SENTIT,DESC_SENTIT,ID_TIPUS_DIA,CALENDARI_EMULAT,DATA,COLOR_REC,GEOMETRY,PUNTS_PARADA
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30cd,3194659,722,Paral·lel - Cabanes,Av. Paral·lel/Cabanes,12,Paral·lel,"Av. Paral·lel, 57-61",Barcelona,Sants-Montjuïc,Avinguda del Paral·lel,19,300.8735,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.170634729830233 41.37479406571474),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30cc,3194659,723,Paral·lel - Drassanes,Paral·lel/Josep Carner,0,,"Av. Paral·lel, 15",Barcelona,Sants-Montjuïc,Avinguda del Paral·lel,20,350.31904,0,0,1,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.174798861891265 41.37451307464027),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30cb,3194659,2618,Les Drassanes,Josep Carner/Pl. Portal de la Pau,0,,"Josep Carner, 27-29",Barcelona,Ciutat Vella,Passeig de Josep Carner,21,440.54234,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.177143112281045 41.37479872356159),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30ca,3194659,252,Portal de la Pau,Colom/Sota Muralla,0,,"Pg. Colom, 25 (Dir.Besòs)",Barcelona,Ciutat Vella,Passeig de Colom,22,250.1454,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.178541261260127 41.376695172643245),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c9,3194659,253,Moll de la Fusta,Pg. Colom/Capitania General,0,,"Pg. Colom, 15 (Dir. Besos)",Barcelona,Ciutat Vella,Passeig de Colom,23,279.3731,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.1802776137911715 41.3788454755641),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c8,3194659,254,Pg  Colom - Via Laietana,Pg. Colom/Via Laietana,17,Correus,"Pg.Colom, 6 (Dir. Besos)",Barcelona,Ciutat Vella,Passeig de Colom,24,208.32479,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.1815733936400634 41.38044931397982),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c7,3194659,1476,Pla de Palau,Pla del Palau/Pas Sota Muralla,28,Pla de Palau,"Pla del Palau, 19",Barcelona,Ciutat Vella,Pla de Palau,25,351.76893,0,0,1,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.184129644483907 41.38208095491802),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c6,3194659,956,Pg Joan de Borbó,Pg. Joan de Borbó/Pl. Barceloneta,0,,"Pg, J. Borbó, 20",Barcelona,Ciutat Vella,Passeig de Joan de Borbó Comte de Barcelona,26,381.4272,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.1872547019654847 41.379833911815325),2
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c5,3194659,1605,Pepe Rubianes,Pepe Rubianes/Pontevedra,0,,"Pepe Rubianes, 20",Barcelona,Ciutat Vella,Carrer de Pepe Rubianes,27,382.6379,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.1900713783343297 41.378391435949595),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c4,3194659,1606,Pg Marítim - Pepe Rubianes,Pg. Marítim/Platja Barceloneta,0,,"Pg Marítim, 2",Barcelona,Ciutat Vella,Passeig Marítim de la Barceloneta,28,213.12381,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.192297654621433 41.3791649782621),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c3,3194659,1283,Platja de la Barceloneta,Pg. Marítim/Andrea Dòria,0,,"Pg Marítim, 8 ",Barcelona,Ciutat Vella,Passeig Marítim de la Barceloneta,29,165.04309,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.1931300821780586 41.38051263212801),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c2,3194659,273,Hospital del Mar,Pg. Marítim/Trelawny,0,,"Pg. Marítim, s/n",Barcelona,Ciutat Vella,Passeig Marítim de la Barceloneta,30,375.44523,0,0,0,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.195020553811086 41.38358010412331),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c1,3194659,1788,Trelawny - Av Litoral,Trelawny/Av. Litoral,5,Passeig Marítim,"Trelawny, 8",Barcelona,Ciutat Vella,Carrer de Trelawny,31,280.10942,0,1,1,2999,220,D20,Pg. Marítim / Ernest Lluch,2201,1,220-220,Ernest Lluch,Pg. Marítim,Pg. Marítim / Ernest Lluch,2,TB,5,Diagonals,10,220,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.1945985766131 41.38567185560935),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30c0,3207362,3763,Diputació - Vilamarí,Diputació/Llançà,1,Espanya,"Diputació, 9",Barcelona,Eixample,Carrer de la Diputació,1,0,1,0,1,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1495380404974056 41.37730194578099),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30bf,3207362,3125,Metro Tarragona,Tarragona/València,0,,"Tarragona, 84-90 ",Barcelona,Sants-Montjuïc,Carrer de Tarragona,2,504.52746,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.145255012847276 41.37846722065939),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30be,3207362,777,Av Roma - Tarragona,Av. Roma/Llançà,11,Estació de Sants,"Av. Roma, 6-10",Barcelona,Eixample,Avinguda de Roma,3,340.34902,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1436143326882826 41.38047215602627),2
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30bd,3207362,217,Josep Tarradellas - Rosselló,Josep Tarradellas/Còrsega,0,,"Josep Tarradellas, 20-30",Barcelona,Eixample,Avinguda de Josep Tarradellas,4,357.23429,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1427012629548194 41.382888214720005),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30bc,3207362,1253,Josep Tarradellas - París,Josep Tarradellas/Rocafort,0,,"Josep Tarradellas, 66-72",Barcelona,Eixample,Avinguda de Josep Tarradellas,5,391.94343,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1429760160684315 41.38641012785513),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30bb,3207362,1554,Josep Tarradellas - Viladomat,Josep Tarradellas/Viladomat,0,,"Josep Tarradellas, 104",Barcelona,Eixample,Avinguda de Josep Tarradellas,6,313.44768,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1435604881321733 41.38919523991065),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30ba,3207362,136,Josep Tarradellas - Av de Sarrià,Josep Tarradellas/Borrell,0,,"Josep Tarradellas, 126-128",Barcelona,Eixample,Avinguda de Josep Tarradellas,7,200.24163,0,0,1,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1440526199555814 41.390958182961526),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b9,3207362,1546,Buenos Aires - Comte d'Urgell,Buenos Aires/Villarroel,46,Francesc Macià,"Buenos Aires, 34-36",Barcelona,Eixample,Carrer de Buenos Aires,8,299.52707,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.146620756299339 41.392023871349444),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b8,3207362,932,Trav de Gràcia - Muntaner,Trav. de Gràcia/Ptge. Marimon,71,Travessera de Gràcia,"Trav. de Gràcia, 36",Barcelona,Sarrià-St. Gervasi,Travessera de Gràcia,9,533.64598,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1485039996210022 41.395343026894025),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b7,3207362,1525,Trav de Gràcia - Balmes,Trav. de Gràcia/Via Augusta,0,,"Trav. de Gràcia, 86",Barcelona,Sarrià-St. Gervasi,Travessera de Gràcia,10,422.85272,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1523654664114527 41.397810432917474),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b6,3207362,1262,Pl Gal·la Placídia,Via Augusta/Gal·la Placídia,58,Gal·la Placídia,Via Augusta / Pl. Gal·la Placídia,Barcelona,Gràcia,Via Augusta,11,250.74083,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1522924204075515 41.399564108384126),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b5,3207362,120,Av Riera de Cassoles - Rambla de Prat,Riera de Cassoles/Bretón de los Herre,0,,"Av. Riera de Cassoles, 2 bis",Barcelona,Gràcia,Avinguda de la Riera de Cassoles,12,246.14452,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.151229551911657 41.40152554010779),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b4,3207362,1123,Av Riera de Cassoles - Carolines,Riera de Cassoles/Carolines,0,,"Av. Riera de Cassoles, 34",Barcelona,Gràcia,Avinguda de la Riera de Cassoles,13,263.48955,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1500811147358188 41.40363791933784),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b3,3207362,1118,Av Riera de Cassoles - Pl Lesseps,Riera de Cassoles/Gran de Gràcia,13,Lesseps,"Av. Riera de Cassoles, 66-68",Barcelona,Gràcia,Avinguda de la Riera de Cassoles,14,247.63705,0,0,1,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.150125985286018 41.40574352845487),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b2,3207362,505,Trav de Dalt - La Granja,Dalt/Granja,0,,"Trav. de Dalt, 36",Barcelona,Gràcia,Travessera de Dalt,15,532.80079,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.153526188509672 41.40884122177774),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b1,3207362,368,Trav de Dalt - Torrent de les Flors,Dalt/Sors,0,,"Trav. de Dalt, 82",Barcelona,Gràcia,Travessera de Dalt,16,317.67115,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.156636471251891 41.41046033286888),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30b0,3207362,1328,Camèlies - Pau Alsina,Camèlies/Pau Alsina,0,,"Camèlies, 22-32",Barcelona,Gràcia,Carrer de les Camèlies,17,345.05608,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1597702270746546 41.411349015147906),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30af,3207362,1086,Camèlies - Praga,Camèlies/Praga,92,Pl. Sanllehy,"Camèlies, 54-56",Barcelona,Horta-Guinardó,Carrer de les Camèlies,18,327.4297,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.162951664615313 41.41307749564795),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30ae,3207362,245,Pl de la Font Castellana,Camèlies/Castillejos,0,,"Av M. Déu Montserrat, 80-84",Barcelona,Horta-Guinardó,Avinguda de la Mare de Déu de Montserrat,19,405.47224,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1668817752671594 41.41516440643161),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30ad,3207362,495,Av Mare de Déu de Montserrat - Cartagena,Mare de Déu de Montserrat/Gènova,110,Mare Dèu de Montserrat,"Av. M. Déu Montserrat, 114-132",Barcelona,Horta-Guinardó,Avinguda de la Mare de Déu de Montserrat,20,290.71414,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1698921824615547 41.41605148503482),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30ac,3207362,626,Av Mare de Déu de Montserrat - La Bisbal,Mare de Déu de Montserrat/La Bisbal,0,,"Av. Mare de Déu de Montserrat, 148",Barcelona,Horta-Guinardó,Avinguda de la Mare de Déu de Montserrat,21,265.5328,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.171696112994583 41.417987621013815),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30ab,3207362,1412,Av Mare de Déu de Montserrat - Periodistes,Mare Déu Montserrat/Torre dels Pardals,0,,"Av. M. Déu Montserrat, 224",Barcelona,Horta-Guinardó,Avinguda de la Mare de Déu de Montserrat,22,463.80881,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1742790036019457 41.42168943532669),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30aa,3207362,2758,Ronda Guinardó - Torre dels Pardals,Guinardó/Segle XX,0,,"Rda Guinardó, 212 ",Barcelona,Horta-Guinardó,Ronda del Guinardó,23,358.36534,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.177325633446657 41.422174104765176),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a9,3207362,1887,Metro Maragall,Ramon Albó/Prat d'en Roquer,82,Maragall,"Ramon Albó, 16",Barcelona,Sant Andreu,Carrer de Ramon Albó,24,289.85168,0,0,1,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1774177154060346 41.42475535994532),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a8,3207362,1907,Ramon Albó - Alexandre Galí,Ramon Albó/Alexandre Galí,31,Virrei Amat,"Ramon Albó, 72",Barcelona,Sant Andreu,Carrer de Ramon Albó,25,210.82403,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1772807467569164 41.42664961109541),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a7,3207362,1906,Arnau d'Oms - La Jota,Arnau d'Oms/La Jota,31,Virrei Amat,"Arnau d'Oms, 24",Barcelona,Nou Barris,Carrer d'Arnau d'oms,26,299.29683,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1774158980359903 41.42931321858673),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a6,3207362,772,Doctor Pi i Molist - Pl Virrei Amat,Dr. Pi i Molist/Alloza,31,Virrei Amat,"Dr. Pi i Molist, 10-12",Barcelona,Nou Barris,Carrer del Doctor Pi i Molist,27,374.19968,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.174619582719488 41.43084095814817),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a5,3207362,1510,Doctor Pi i Molist - Maladeta,Doctor Pi i Molist/Alcúdia,0,,"Doctor Pi i Molist, 78-80",Barcelona,Nou Barris,Carrer del Doctor Pi i Molist,28,318.45386,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.173157827290185 41.4334896602605),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a4,3207362,1511,Pla de las Madres de la Plaza de Mayo,Doctor Pi i Molist/Pg. Verdum,0,,Doctor Pi i Molist /Pla Madres de la Plaza de Mayo,Barcelona,Nou Barris,Carrer del Doctor Pi i Molist,29,209.88366,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1722266981454528 41.435217155424155),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a3,3207362,803,Pg Verdum - Pl Jardins d'Alfàbia,Pg. Verdum/Pl. Jardins d'Alfàbia,61,Llucmajor,"Pg. Verdum, 26",Barcelona,Nou Barris,Passeig del Verdum,30,224.94891,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.173483649158115 41.43694121124807),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a2,3207362,973,Artesania - Pl de la República,Artesania/Pare Rodés,0,,"Artesania, 36",Barcelona,Nou Barris,Carrer de l'Artesania,31,357.37888,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.174716662726466 41.439474103194215),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a1,3207362,974,Artesania - Góngora,Artesania/Ponce de León,0,,"Artesania, 70",Barcelona,Nou Barris,Carrer de l'Artesania,32,316.96964,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.172807386767562 41.44183784702521),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-30a0,3207362,3514,Artesania - Via Favència,Artesania/Favència,0,,"Artesania, 100",Barcelona,Nou Barris,Carrer de l'Artesania,33,155.28654,0,0,0,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1719911151587845 41.4430939501932),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-309f,3207362,3515,Rda. Guineueta Vella-Antonio Machado,Guineueta Vella/Antonio Machado,0,,"Guineueta Vella, 83-89",Barcelona,Nou Barris,Ronda de la Guineueta Vella,34,290.03392,0,1,1,3025,240,D40,Pl. Espanya / Canyelles,2400,1,240-240,Pl. Espanya,Canyelles,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,93117E,POINT (2.1697467331969107 41.4439525223714),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-309e,3157554,3515,Rda. Guineueta Vella-Antonio Machado,Guineueta Vella/Antonio Machado,0,,"Guineueta Vella, 83-89",Barcelona,Nou Barris,Ronda de la Guineueta Vella,1,0,1,0,1,3025,240,D40,Pl. Espanya / Canyelles,2401,1,240-240,Canyelles,Pl. Espanya,Pl. Espanya / Canyelles,2,TB,5,Diagonals,10,240,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,BE70B2,POINT (2.1697467331969107 41.4439525223714),1
